dokid	anforande_nummer
H3C120160517ad	12
H3C120160517ad	19
H3C120160517ad	20
H3C120160519fs	37
H3C120160519fs	39
H3C120160519fs	65
H3C120160519fs	67
H3C120160519fs	77
H3C120160519fs	79
H3C120160519fs	81
H3C120160519fs	83
H3C120160519fs	89
H3C120160519fs	91
H3C120160519fs	109
H3C120160519fs	111
H3C120160519fs	113
H3C120160519fs	115
H3C120160519fs	133
H3C120160519fs	135
H3C120160519fs	137
H3C120160519fs	139
H3C120160519fs	145
H3C120160519fs	147
H3C120160524ad	3
H3C120160524ad	6
H3C120160524ad	11
H3C120160524ad	14
H3C120160524ad	20
H3C120160524ad	23
H3C120160526fs	39
H3C120160526fs	41
H3C120160526fs	43
H3C120160526fs	45
H3C120160526fs	63
H3C120160526fs	65
H3C120160526fs	91
H3C120160526fs	93
H3C120160609fs	31
H3C120160609fs	33
H3C120160609fs	43
H3C120160609fs	45
H3C120160609fs	63
H3C120160609fs	65
H3C120160609fs	67
H3C120160609fs	69
H3C120160609fs	71
H3C120160609fs	73
H3C120160609fs	83
H3C120160609fs	85
H3C120160609fs	103
H3C120160609fs	105
H3C120160609fs	111
H3C120160609fs	113
H3C120160609fs	115
H3C120160609fs	117
H3C120160609fs	119
H3C120160609fs	121
H3C120160616fs	30
H3C120160616fs	32
H3C120160616fs	34
H3C120160616fs	36
H3C120160616fs	46
H3C120160616fs	48
H3C120160616fs	82
H3C120160616fs	84
H3C120160616fs	106
H3C120160616fs	108
H3C120160616fs	110
H3C120160616fs	112
H3C120160617ad	3
H3C120160617ad	5
H3C120160617ad	9
H3C120160617ad	11
H3C120160617ad	13
H3C120160617ad	17
H3C120160617ad	19
H3C120160617ad	21
H3C120160617ad	25
H401AU1	1
H401AU1	2
H401AU1	3
H401AU1	4
H401AU1	5
H401AU1	6
H401AU1	7
H401AU1	9
H401AU1	11
H401AU1	18
H401AU1	20
H401AU1	23
H401AU1	25
H401AU1	27
H401AU1	29
H401AU1	35
H401AU1	37
H401AU1	39
H401AU1	41
H401AU1	43
H401AU1	45
H401AU1	47
H401AU1	49
H401AU1	51
H401AU1	53
H401AU1	55
H401AU1	61
H401AU1	63
H401AU1	70
H401AU1	72
H401AU1	78
H401AU1	80
H401AU1	88
H401AU1	90
H401AU1	92
H401AU1	98
H401AU1	99
H401AU10	36
H401AU13	50
H401AU13	57
H401AU13	59
H401AU13	61
H401AU14	44
H401AU14	48
H401AU14	49
H401AU14	50
H401AU14	51
H401AU14	52
H401AU14	54
H401AU14	56
H401AU15	2
H401AU15	13
H401AU15	15
H401AU15	17
H401AU15	18
H401AU15	34
H401AU15	36
H401AU16	1
H401AU16	9
H401AU16	11
H401AU16	13
H401AU16	14
H401AU16	15
H401AU16	16
H401AU16	17
H401AU16	18
H401AU17	59
H401AU17	60
H401AU17	62
H401AU17	64
H401AU17	66
H401AU17	69
H401AU17	71
H401AU3	3
H401AU3	5
H401AU3	7
H401AU3	9
H401AU3	11
H401AU3	12
H401AU3	14
H401AU3	17
H401AU3	19
H401AU5	3
H401AU5	4
H401AU5	6
H401AU5	8
H401AU5	10
H401AU5	12
H401AU5	13
H401AU5	14
H401AU5	15
H401AU5	16
H401AU5	22
H401AU5	24
H401AU5	27
H401AU5	29
H401AU5	31
H401AU5	33
H401AU5	35
H401AU5	46
H401AU5	48
H401AU6	7
H401AU6	8
H401AU6	10
H401AU6	12
H401AU6	14
H401AU6	16
H401AU6	19
H401AU6	21
H401AU6	31
H401AU6	33
H401AU6	35
H401AU6	36
H401AU6	37
H401AU6	38
H401AU6	39
H401AU6	41
H401AU6	43
H401AU7	1
H401AU7	2
H401AU7	5
H401AU7	7
H401AU7	16
H401AU7	18
H401AU9	2
H401AU9	10
H401AU9	12
H401AU9	14
H401AU9	15
H401AU9	22
H401AU9	24
H401AU9	31
H401AU9	33
H401CU1	79
H401CU1	80
H401CU1	81
H401CU1	82
H401CU1	83
H401CU1	84
H401CU1	85
H401CU1	86
H401CU1	87
H401CU1	88
H401CU1	90
H401CU1	92
H401CU1	93
H401CU1	96
H401CU1	97
H401CU1	99
H401CU1	101
H401CU1	103
H401CU1	105
H401CU1	108
H401CU1	110
H401CU1	112
H401CU1	113
H401CU1	114
H401CU1	115
H401CU1	116
H401CU1	118
H401CU1	120
H401CU1	122
H401CU1	124
H401CU1	131
H401CU1	133
H401CU1	144
H401CU1	146
H401CU1	148
H401CU1	150
H401CU1	156
H401CU1	158
H401CU1	161
H401CU1	167
H401CU1	174
H401CU1	176
H401CU10	24
H401CU10	27
H401CU10	29
H401CU10	31
H401CU10	33
H401CU10	35
H401CU10	43
H401CU10	45
H401CU10	47
H401CU11	93
H401CU11	95
H401CU11	101
H401CU11	103
H401CU11	107
H401CU12	109
H401CU12	110
H401CU12	118
H401CU12	124
H401CU12	126
H401CU13	3
H401CU13	6
H401CU13	8
H401CU13	10
H401CU13	12
H401CU13	14
H401CU18	43
H401CU18	45
H401CU18	47
H401CU2	30
H401CU2	31
H401CU2	33
H401CU2	35
H401CU2	37
H401CU2	39
H401CU2	40
H401CU2	41
H401CU2	42
H401CU2	43
H401CU2	44
H401CU2	45
H401CU2	46
H401CU2	47
H401CU2	49
H401CU2	51
H401CU2	53
H401CU2	55
H401CU2	57
H401CU2	59
H401CU20	20
H401CU20	28
H401CU20	30
H401CU20	46
H401CU20	48
H401CU21	43
H401CU21	45
H401CU21	47
H401CU4	1
H401CU4	2
H401CU4	6
H401CU4	7
H401CU4	8
H401CU4	9
H401CU4	10
H401CU6	84
H401CU6	86
H401CU6	88
H401CU6	90
H401CU6	92
H401CU6	94
H401CU6	96
H401CU6	98
H401CU6	100
H401CU6	102
H401CU6	104
H401CU6	106
H401CU6	108
H401CU6	110
H401CU6	112
H401CU6	114
H401CU6	116
H401CU7	131
H401CU8	141
H401CU8	143
H401CU8	145
H401CU8	147
H401CU8	150
H401CU8	152
H401CU8	154
H401CU8	156
H401CU8	162
H401CU8	164
H401CU8	166
H401FiU1	1
H401FiU1	3
H401FiU1	5
H401FiU1	6
H401FiU1	7
H401FiU1	8
H401FiU1	9
H401FiU1	10
H401FiU1	11
H401FiU1	12
H401FiU1	13
H401FiU1	15
H401FiU1	17
H401FiU1	19
H401FiU1	21
H401FiU1	23
H401FiU1	25
H401FiU1	31
H401FiU1	33
H401FiU1	35
H401FiU1	37
H401FiU1	39
H401FiU1	40
H401FiU1	41
H401FiU1	42
H401FiU1	43
H401FiU1	50
H401FiU1	52
H401FiU1	54
H401FiU1	55
H401FiU1	56
H401FiU1	57
H401FiU1	58
H401FiU1	68
H401FiU1	70
H401FiU1	72
H401FiU1	74
H401FiU1	76
H401FiU1	78
H401FiU1	80
H401FiU1	82
H401FiU1	84
H401FiU1	86
H401FiU1	88
H401FiU1	102
H401FiU1	104
H401FiU1	106
H401FiU1	108
H401FiU1	110
H401FiU1	112
H401FiU1	114
H401FiU14	233
H401FiU17	23
H401FiU2	40
H401FiU20	1
H401FiU20	2
H401FiU20	3
H401FiU20	4
H401FiU20	5
H401FiU20	6
H401FiU20	8
H401FiU20	10
H401FiU20	13
H401FiU20	15
H401FiU20	17
H401FiU20	18
H401FiU20	20
H401FiU20	22
H401FiU20	26
H401FiU20	28
H401FiU20	34
H401FiU20	36
H401FiU22	3
H401FiU22	5
H401FiU22	7
H401FiU22	9
H401FiU22	11
H401FiU24	65
H401FiU25	145
H401FiU26	9
H401FiU26	11
H401FiU26	13
H401FiU26	15
H401FiU26	17
H401FiU26	19
H401FiU26	21
H401FiU31	42
H401FiU31	45
H401FiU31	46
H401FiU31	47
H401FiU31	48
H401FiU31	49
H401FiU31	51
H401FiU31	53
H401FiU31	56
H401FiU35	45
H401FiU35	47
H401FiU7	1
H401FiU7	2
H401FiU7	3
H401FiU7	4
H401FiU7	5
H401FiU7	6
H401FiU7	8
H401FiU7	10
H401FiU7	14
H401FiU7	16
H401FiU7	18
H401FiU7	20
H401FiU7	22
H401FiU7	24
H401FiU7	26
H401FiU7	29
H401FiU7	31
H401FiU7	38
H401FiU7	39
H401FiU7	40
H401FiU7	41
H401FiU7	42
H401FiU7	43
H401FiU7	44
H401FiU7	45
H401FiU7	46
H401FiU7	47
H401FiU7	48
H401FiU7	49
H401FiU7	50
H401FiU7	51
H401FiU7	53
H401FiU7	55
H401FiU7	57
H401FiU7	59
H401FiU7	65
H401FiU7	67
H401FiU7	69
H401FiU7	70
H401FiU7	71
H401FiU7	72
H401FiU7	73
H401FiU7	74
H401FiU7	75
H401FiU7	76
H401FiU7	77
H401JuU1	2
H401JuU1	4
H401JuU1	14
H401JuU1	16
H401JuU1	18
H401JuU1	20
H401JuU1	22
H401JuU1	24
H401JuU1	26
H401JuU1	33
H401JuU1	35
H401JuU1	60
H401JuU1	62
H401JuU1	64
H401JuU1	66
H401JuU1	68
H401JuU1	71
H401JuU1	73
H401JuU1	79
H401JuU1	81
H401JuU1	83
H401JuU1	85
H401JuU1	87
H401JuU13	17
H401JuU14	60
H401JuU14	62
H401JuU14	64
H401JuU16	156
H401JuU16	158
H401JuU16	160
H401JuU16	163
H401JuU16	165
H401JuU16	174
H401JuU16	180
H401JuU16	182
H401JuU17	184
H401JuU17	186
H401JuU17	188
H401JuU18	1
H401JuU18	2
H401JuU18	3
H401JuU18	4
H401JuU18	5
H401JuU18	6
H401JuU18	11
H401JuU19	2
H401JuU19	12
H401JuU2	20
H401JuU2	22
H401JuU2	24
H401JuU20	87
H401JuU20	89
H401JuU20	91
H401JuU20	95
H401JuU21	13
H401JuU21	21
H401JuU25	227
H401JuU25	229
H401JuU25	231
H401JuU27	19
H401JuU27	20
H401JuU28	82
H401JuU29	23
H401JuU29	25
H401JuU29	27
H401JuU31	73
H401JuU31	76
H401JuU31	78
H401JuU5	15
H401JuU5	23
H401JuU5	29
H401JuU5	31
H401JuU5	35
H401JuU5	37
H401JuU6	48
H401JuU6	55
H401JuU8	40
H401JuU8	43
H401JuU8	45
H401KU1	186
H401KU1	188
H401KU1	190
H401KU1	192
H401KU1	194
H401KU1	201
H401KU1	204
H401KU1	206
H401KU1	208
H401KU10	142
H401KU10	143
H401KU10	152
H401KU14	1
H401KU14	2
H401KU14	6
H401KU14	9
H401KU15	62
H401KU16	67
H401KU16	72
H401KU16	73
H401KU16	75
H401KU18	76
H401KU18	78
H401KU19	83
H401KU19	88
H401KU19	90
H401KU21	24
H401KU22	96
H401KU22	97
H401KU23	17
H401KU23	18
H401KU23	22
H401KU26	33
H401KU28	28
H401KU28	29
H401KU29	81
H401KU29	84
H401KU3	11
H401KU3	12
H401KU3	14
H401KU3	16
H401KU30	54
H401KU30	56
H401KU30	57
H401KU30	59
H401KU30	61
H401KU9	21
H401KrU1	5
H401KrU1	7
H401KrU1	9
H401KrU1	11
H401KrU1	13
H401KrU1	15
H401KrU1	17
H401KrU1	24
H401KrU1	26
H401KrU1	28
H401KrU1	118
H401KrU1	120
H401KrU1	122
H401KrU1	124
H401KrU1	126
H401KrU1	128
H401KrU1	130
H401KrU1	132
H401KrU1	142
H401KrU10	89
H401KrU10	91
H401KrU10	93
H401KrU10	94
H401KrU3	1
H401KrU3	2
H401KrU3	4
H401KrU3	6
H401KrU3	8
H401KrU3	10
H401KrU3	13
H401KrU3	15
H401KrU3	17
H401KrU3	19
H401KrU3	22
H401KrU3	24
H401KrU3	26
H401KrU3	28
H401KrU4	53
H401KrU4	55
H401KrU4	58
H401KrU5	144
H401KrU5	146
H401KrU5	148
H401KrU5	150
H401KrU5	152
H401KrU5	153
H401KrU6	27
H401KrU6	85
H401KrU7	143
H401KrU7	151
H401KrU7	153
H401KrU8	62
H401KrU8	64
H401KrU8	66
H401KrU8	69
H401KrU8	70
H401KrU8	72
H401KrU8	74
H401KrU9	1
H401KrU9	3
H401KrU9	5
H401KrU9	17
H401KrU9	18
H401KrU9	20
H401KrU9	22
H401KrU9	24
H401KrU9	26
H401KrU9	28
H401MJU1	102
H401MJU1	104
H401MJU1	106
H401MJU1	108
H401MJU1	119
H401MJU1	121
H401MJU1	123
H401MJU1	125
H401MJU1	132
H401MJU1	134
H401MJU1	136
H401MJU1	138
H401MJU1	154
H401MJU1	156
H401MJU1	158
H401MJU1	160
H401MJU1	162
H401MJU1	164
H401MJU1	166
H401MJU1	168
H401MJU1	170
H401MJU1	172
H401MJU1	174
H401MJU1	176
H401MJU10	131
H401MJU10	133
H401MJU11	106
H401MJU11	108
H401MJU11	110
H401MJU11	112
H401MJU11	114
H401MJU11	115
H401MJU11	116
H401MJU11	117
H401MJU11	118
H401MJU12	1
H401MJU12	3
H401MJU12	4
H401MJU12	6
H401MJU12	8
H401MJU12	10
H401MJU12	11
H401MJU12	12
H401MJU12	13
H401MJU12	14
H401MJU12	15
H401MJU12	16
H401MJU12	17
H401MJU12	18
H401MJU12	20
H401MJU12	22
H401MJU15	112
H401MJU15	114
H401MJU15	116
H401MJU15	119
H401MJU15	121
H401MJU15	124
H401MJU15	126
H401MJU2	171
H401MJU2	173
H401MJU2	184
H401MJU2	185
H401MJU2	186
H401MJU2	187
H401MJU2	188
H401MJU2	194
H401MJU2	196
H401MJU2	204
H401MJU2	219
H401MJU2	222
H401MJU2	224
H401MJU2	242
H401MJU22	94
H401MJU22	97
H401MJU22	99
H401MJU22	101
H401MJU22	102
H401MJU22	103
H401MJU22	104
H401MJU22	105
H401MJU22	107
H401MJU22	109
H401MJU22	112
H401MJU24	147
H401MJU24	148
H401MJU24	149
H401MJU24	150
H401MJU24	151
H401MJU24	152
H401MJU24	154
H401MJU24	156
H401MJU24	159
H401MJU24	161
H401MJU24	163
H401MJU24	165
H401MJU24	167
H401MJU24	168
H401MJU24	169
H401MJU24	170
H401MJU24	171
H401MJU24	172
H401MJU24	179
H401MJU24	181
H401MJU24	188
H401MJU24	190
H401MJU24	192
H401MJU24	194
H401MJU24	196
H401MJU24	198
H401MJU4	65
H401MJU4	67
H401MJU4	68
H401MJU4	69
H401MJU4	70
H401MJU4	71
H401MJU4	72
H401MJU4	73
H401MJU4	74
H401MJU4	75
H401MJU4	76
H401MJU4	78
H401MJU4	79
H401MJU4	80
H401MJU4	81
H401MJU4	82
H401MJU6	138
H401MJU7	113
H401MJU7	115
H401MJU7	117
H401MJU7	121
H401MJU7	123
H401MJU8	64
H401MJU8	66
H401MJU8	68
H401MJU8	70
H401MJU8	72
H401MJU9	94
H401MJU9	96
H401MJU9	98
H401MJU9	99
H401MJU9	101
H401MJU9	103
H401MJU9	110
H401MJU9	112
H401NU1	126
H401NU1	127
H401NU1	128
H401NU1	129
H401NU1	130
H401NU1	131
H401NU1	132
H401NU1	133
H401NU1	134
H401NU1	135
H401NU1	136
H401NU1	137
H401NU1	138
H401NU1	139
H401NU1	140
H401NU1	143
H401NU1	144
H401NU1	145
H401NU1	146
H401NU1	147
H401NU1	148
H401NU1	149
H401NU1	150
H401NU1	151
H401NU1	152
H401NU1	153
H401NU1	154
H401NU1	155
H401NU1	157
H401NU1	159
H401NU1	161
H401NU1	163
H401NU1	166
H401NU1	168
H401NU11	117
H401NU12	2
H401NU12	4
H401NU12	6
H401NU12	7
H401NU12	9
H401NU12	11
H401NU12	13
H401NU12	15
H401NU12	17
H401NU12	19
H401NU12	21
H401NU12	30
H401NU13	13
H401NU13	16
H401NU13	18
H401NU13	23
H401NU13	25
H401NU13	40
H401NU13	42
H401NU13	45
H401NU13	47
H401NU13	57
H401NU14	60
H401NU14	73
H401NU14	75
H401NU14	78
H401NU14	80
H401NU16	1
H401NU16	7
H401NU16	9
H401NU16	11
H401NU16	12
H401NU16	13
H401NU16	14
H401NU16	15
H401NU16	17
H401NU16	19
H401NU17	21
H401NU17	22
H401NU17	31
H401NU17	33
H401NU2	171
H401NU2	176
H401NU2	177
H401NU2	178
H401NU2	179
H401NU2	180
H401NU20	152
H401NU20	154
H401NU20	156
H401NU20	158
H401NU21	161
H401NU21	163
H401NU22	136
H401NU22	138
H401NU22	140
H401NU24	183
H401NU24	184
H401NU24	193
H401NU24	195
H401NU24	198
H401NU3	15
H401NU3	17
H401NU3	27
H401NU3	29
H401NU3	31
H401NU3	52
H401NU3	54
H401NU3	57
H401NU3	59
H401NU4	129
H401NU4	131
H401NU4	133
H401NU4	135
H401NU4	144
H401NU4	146
H401NU4	148
H401NU4	150
H401NU5	2
H401NU9	123
H401SfU1	2
H401SfU1	4
H401SfU1	17
H401SfU1	19
H401SfU1	21
H401SfU1	22
H401SfU1	23
H401SfU1	24
H401SfU1	25
H401SfU1	26
H401SfU18	3
H401SfU18	4
H401SfU18	16
H401SfU18	18
H401SfU19	3
H401SfU19	5
H401SfU19	7
H401SfU19	10
H401SfU19	12
H401SfU19	14
H401SfU19	16
H401SfU19	18
H401SfU19	19
H401SfU19	21
H401SfU19	23
H401SfU2	240
H401SfU2	241
H401SfU2	243
H401SfU2	245
H401SfU2	248
H401SfU20	35
H401SfU20	36
H401SfU20	37
H401SfU20	38
H401SfU20	39
H401SfU20	40
H401SfU22	43
H401SfU22	44
H401SfU22	45
H401SfU22	49
H401SfU22	51
H401SfU23	10
H401SfU23	12
H401SfU25	24
H401SfU25	30
H401SfU25	32
H401SfU25	34
H401SfU3	261
H401SfU3	262
H401SfU3	264
H401SfU3	266
H401SfU4	88
H401SfU4	90
H401SfU4	92
H401SfU4	93
H401SfU4	94
H401SfU4	95
H401SfU4	96
H401SfU4	109
H401SfU4	111
H401SfU4	113
H401SfU4	115
H401SfU4	117
H401SfU4	118
H401SfU4	119
H401SfU4	120
H401SfU4	121
H401SfU4	122
H401SfU4	124
H401SfU4	126
H401SfU4	128
H401SfU4	130
H401SfU4	131
H401SfU4	133
H401SfU4	135
H401SfU4	137
H401SfU4	139
H401SfU6	3
H401SfU6	4
H401SfU7	9
H401SkU1	164
H401SkU1	166
H401SkU1	168
H401SkU1	173
H401SkU1	175
H401SkU1	177
H401SkU10	61
H401SkU10	63
H401SkU10	65
H401SkU11	160
H401SkU15	77
H401SkU21	85
H401SkU22	117
H401SkU22	118
H401SkU22	119
H401SkU22	121
H401SkU22	123
H401SkU22	127
H401SkU22	129
H401SkU22	144
H401SkU22	146
H401SkU23	25
H401SkU24	123
H401SkU24	125
H401SkU25	106
H401SkU26	147
H401SkU27	96
H401SkU27	99
H401SkU27	101
H401SkU27	103
H401SkU27	105
H401SkU29	14
H401SkU30	1
H401SkU32	34
H401SkU32	35
H401SkU32	37
H401SkU32	39
H401SkU32	41
H401SkU6	30
H401SkU6	39
H401SkU8	1
H401SkU9	146
H401SkU9	147
H401SkU9	148
H401SkU9	150
H401SkU9	152
H401SoU1	41
H401SoU1	43
H401SoU1	45
H401SoU1	47
H401SoU1	49
H401SoU1	50
H401SoU1	52
H401SoU1	54
H401SoU1	55
H401SoU1	57
H401SoU1	59
H401SoU1	60
H401SoU1	62
H401SoU1	64
H401SoU1	66
H401SoU1	68
H401SoU1	75
H401SoU1	77
H401SoU1	79
H401SoU1	81
H401SoU1	83
H401SoU1	85
H401SoU1	91
H401SoU1	93
H401SoU1	95
H401SoU1	96
H401SoU1	97
H401SoU1	98
H401SoU1	99
H401SoU1	100
H401SoU1	101
H401SoU1	102
H401SoU1	103
H401SoU1	183
H401SoU1	185
H401SoU1	188
H401SoU1	190
H401SoU1	192
H401SoU1	194
H401SoU1	200
H401SoU1	202
H401SoU10	40
H401SoU10	42
H401SoU10	44
H401SoU10	47
H401SoU10	49
H401SoU10	51
H401SoU10	53
H401SoU10	55
H401SoU10	61
H401SoU10	62
H401SoU10	63
H401SoU10	64
H401SoU10	65
H401SoU10	66
H401SoU10	68
H401SoU10	70
H401SoU10	72
H401SoU10	74
H401SoU11	127
H401SoU11	129
H401SoU11	130
H401SoU12	141
H401SoU13	84
H401SoU13	86
H401SoU13	88
H401SoU13	90
H401SoU16	1
H401SoU16	2
H401SoU16	3
H401SoU16	4
H401SoU16	8
H401SoU16	10
H401SoU16	12
H401SoU18	4
H401SoU18	7
H401SoU18	9
H401SoU18	11
H401SoU18	12
H401SoU18	14
H401SoU18	16
H401SoU18	18
H401SoU18	20
H401SoU18	22
H401SoU18	24
H401SoU18	26
H401SoU19	100
H401SoU19	102
H401SoU19	104
H401SoU19	106
H401SoU19	107
H401SoU19	109
H401SoU19	111
H401SoU19	112
H401SoU19	113
H401SoU19	115
H401SoU19	117
H401SoU19	119
H401SoU19	121
H401SoU20	58
H401SoU21	235
H401SoU21	237
H401SoU21	239
H401SoU21	240
H401SoU21	242
H401SoU21	244
H401SoU21	245
H401SoU21	249
H401SoU21	250
H401SoU21	252
H401SoU21	254
H401SoU22	23
H401SoU22	25
H401SoU22	27
H401SoU22	28
H401SoU22	30
H401SoU22	32
H401SoU22	34
H401SoU22	44
H401SoU22	46
H401SoU22	48
H401SoU3	25
H401SoU3	27
H401SoU3	29
H401SoU3	31
H401SoU3	37
H401SoU3	39
H401SoU3	42
H401SoU4	145
H401SoU4	147
H401SoU4	149
H401SoU4	150
H401SoU5	31
H401SoU6	24
H401SoU6	26
H401SoU6	28
H401SoU6	31
H401SoU6	32
H401SoU6	123
H401SoU6	124
H401SoU6	125
H401SoU6	126
H401SoU6	127
H401SoU6	129
H401SoU6	131
H401SoU6	133
H401SoU6	135
H401SoU7	152
H401SoU7	155
H401SoU7	158
H401SoU7	159
H401SoU8	1
H401SoU8	3
H401SoU8	5
H401SoU8	7
H401SoU8	9
H401SoU8	11
H401SoU8	14
H401SoU8	16
H401SoU8	18
H401SoU8	20
H401SoU8	22
H401SoU8	24
H401SoU8	26
H401SoU8	33
H401SoU9	195
H401SoU9	196
H401SoU9	197
H401SoU9	198
H401SoU9	202
H401TU1	1
H401TU1	2
H401TU1	3
H401TU1	4
H401TU1	5
H401TU1	7
H401TU1	9
H401TU1	11
H401TU1	13
H401TU1	14
H401TU1	15
H401TU1	16
H401TU1	17
H401TU1	18
H401TU1	19
H401TU1	20
H401TU1	21
H401TU1	22
H401TU1	23
H401TU1	24
H401TU1	25
H401TU1	26
H401TU1	28
H401TU1	30
H401TU1	31
H401TU1	32
H401TU1	33
H401TU1	34
H401TU1	35
H401TU1	36
H401TU1	37
H401TU1	38
H401TU1	39
H401TU1	41
H401TU1	43
H401TU1	44
H401TU1	45
H401TU1	46
H401TU1	47
H401TU1	49
H401TU1	51
H401TU1	54
H401TU1	56
H401TU1	58
H401TU1	60
H401TU1	66
H401TU1	68
H401TU1	71
H401TU1	73
H401TU1	75
H401TU10	25
H401TU10	137
H401TU10	139
H401TU10	141
H401TU10	142
H401TU10	143
H401TU10	144
H401TU10	145
H401TU10	152
H401TU10	154
H401TU10	166
H401TU10	168
H401TU10	170
H401TU10	173
H401TU11	20
H401TU11	21
H401TU11	22
H401TU11	23
H401TU11	24
H401TU11	25
H401TU11	26
H401TU11	27
H401TU11	28
H401TU11	29
H401TU11	30
H401TU11	32
H401TU11	35
H401TU11	37
H401TU11	41
H401TU12	69
H401TU12	70
H401TU12	71
H401TU12	72
H401TU12	73
H401TU12	74
H401TU12	75
H401TU12	76
H401TU12	77
H401TU12	78
H401TU12	79
H401TU12	81
H401TU12	82
H401TU12	83
H401TU12	84
H401TU12	85
H401TU12	86
H401TU12	87
H401TU12	88
H401TU12	89
H401TU12	92
H401TU13	34
H401TU13	35
H401TU13	37
H401TU13	38
H401TU13	39
H401TU13	40
H401TU13	41
H401TU13	44
H401TU13	45
H401TU13	46
H401TU13	47
H401TU13	48
H401TU13	49
H401TU13	50
H401TU13	51
H401TU13	52
H401TU13	53
H401TU13	54
H401TU13	55
H401TU13	56
H401TU13	57
H401TU13	58
H401TU13	59
H401TU13	60
H401TU13	61
H401TU13	62
H401TU13	63
H401TU13	65
H401TU13	67
H401TU16	20
H401TU16	103
H401TU16	106
H401TU16	107
H401TU16	109
H401TU16	111
H401TU16	112
H401TU16	113
H401TU16	114
H401TU16	115
H401TU16	116
H401TU16	117
H401TU16	118
H401TU16	119
H401TU16	120
H401TU16	122
H401TU16	124
H401TU17	126
H401TU17	128
H401TU17	129
H401TU17	130
H401TU17	131
H401TU17	132
H401TU17	133
H401TU17	134
H401TU17	136
H401TU17	138
H401TU17	139
H401TU17	140
H401TU17	141
H401TU17	142
H401TU17	143
H401TU17	144
H401TU17	145
H401TU17	146
H401TU17	147
H401TU17	148
H401TU17	149
H401TU17	150
H401TU17	151
H401TU17	153
H401TU17	155
H401TU18	28
H401TU18	116
H401TU18	118
H401TU18	119
H401TU18	120
H401TU18	121
H401TU18	122
H401TU18	123
H401TU18	124
H401TU18	125
H401TU18	126
H401TU18	127
H401TU18	129
H401TU18	131
H401TU18	132
H401TU18	133
H401TU18	134
H401TU18	135
H401TU18	136
H401TU18	140
H401TU18	142
H401TU2	141
H401TU3	87
H401TU3	88
H401TU4	78
H401TU4	79
H401TU4	80
H401TU4	81
H401TU4	82
H401TU4	83
H401TU4	84
H401TU4	86
H401TU4	87
H401TU4	88
H401TU4	89
H401TU4	90
H401TU4	93
H401TU4	95
H401TU4	97
H401TU4	99
H401TU4	101
H401TU4	107
H401TU4	109
H401TU4	115
H401TU4	117
H401TU4	119
H401TU4	120
H401TU4	124
H401TU4	125
H401TU5	184
H401TU6	75
H401TU6	76
H401TU6	78
H401TU6	80
H401TU9	96
H401TU9	97
H401TU9	101
H401TU9	103
H401TU9	105
H401UU1	145
H401UU1	147
H401UU1	148
H401UU1	149
H401UU1	150
H401UU1	151
H401UU1	154
H401UU1	156
H401UU1	158
H401UU1	159
H401UU1	160
H401UU1	161
H401UU1	162
H401UU10	1
H401UU10	2
H401UU10	3
H401UU10	4
H401UU10	5
H401UU10	6
H401UU10	7
H401UU10	10
H401UU10	13
H401UU10	15
H401UU10	17
H401UU10	19
H401UU10	21
H401UU11	102
H401UU11	105
H401UU11	107
H401UU11	110
H401UU11	112
H401UU11	114
H401UU11	116
H401UU11	118
H401UU12	49
H401UU12	50
H401UU13	21
H401UU14	23
H401UU15	59
H401UU15	61
H401UU15	63
H401UU15	65
H401UU15	66
H401UU15	70
H401UU15	71
H401UU15	72
H401UU15	73
H401UU15	74
H401UU16	148
H401UU16	149
H401UU17	150
H401UU2	1
H401UU2	3
H401UU2	5
H401UU2	6
H401UU2	7
H401UU2	8
H401UU2	9
H401UU2	11
H401UU2	13
H401UU2	19
H401UU2	21
H401UU2	27
H401UU2	28
H401UU2	38
H401UU2	40
H401UU2	42
H401UU2	44
H401UU2	136
H401UU2	138
H401UU3	1
H401UU3	5
H401UU3	6
H401UU3	7
H401UU3	8
H401UU3	9
H401UU3	11
H401UU3	14
H401UU3	15
H401UU3	16
H401UU3	17
H401UU3	18
H401UU3	19
H401UU4	25
H401UU4	26
H401UU4	28
H401UU4	36
H401UU4	38
H401UU4	40
H401UU4	42
H401UU4	49
H401UU4	51
H401UU4	53
H401UU4	55
H401UU4	57
H401UU4	59
H401UU4	61
H401UU5	1
H401UU5	2
H401UU5	3
H401UU5	7
H401UU5	9
H401UU5	11
H401UU5	13
H401UU5	15
H401UU5	17
H401UU5	20
H401UU5	22
H401UU6	16
H401UU6	17
H401UU7	59
H401UU7	61
H401UU7	63
H401UU8	123
H401UU8	124
H401UU8	125
H401UU8	127
H401UU8	129
H401UU8	132
H401UU8	135
H401UU8	137
H401UU9	70
H401UU9	72
H401UU9	74
H401UU9	76
H401UU9	78
H401UU9	79
H401UU9	82
H401UU9	84
H401UU9	90
H401UbU1	1
H401UbU1	2
H401UbU1	3
H401UbU1	4
H401UbU1	5
H401UbU1	7
H401UbU1	9
H401UbU1	11
H401UbU1	13
H401UbU1	23
H401UbU1	25
H401UbU1	27
H401UbU1	34
H401UbU1	35
H401UbU1	36
H401UbU1	37
H401UbU1	38
H401UbU1	40
H401UbU1	42
H401UbU1	44
H401UbU1	46
H401UbU1	47
H401UbU1	48
H401UbU1	49
H401UbU1	50
H401UbU1	52
H401UbU1	54
